Gender,Business,Age,Salary,Dependancies,Months,Calls,Type,Billing,Unit_Sales,Total_Sales,Rating,Bonus,BasePay,Unit_Price,Volume,openingbalance,closingbalance,low
Female,0,40,114996.43,Yes,69,Yes,Two year,No,19.75,1375.4,No,33299.41,130457.96,132.630005,855100,132.309998,131.059998,131
Female,0,32,86957.42,Yes,72,Yes,Two year,No,109.7,8129.3,No,18963.02,140546.87,132.570007,423800,131.940002,131.020004,130.990005
Male,0,29,128077.8,Yes,59,Yes,Two year,No,19.3,1192.7,No,32202.61,174597.67,131.419998,575700,130.520004,128.729996,128.169998
Female,0,35,600.36,No,20,Yes,Month-to-month,Yes,96.55,1901.65,No,16662.29,105934.66,130.949997,681900,129.029999,129.889999,128.729996
Male,0,32,43001.46,Yes,24,Yes,Two year,Yes,24.1,587.4,No,0,206752,128.949997,540300,128.940002,127.910004,127.349998
Male,0,37,158591.12,No,59,Yes,Month-to-month,Yes,111.35,6519.75,No,18723.76,187237.53,129.199997,548000,128.690002,128.369995,127.980003
Male,0,57,47847.19,Yes,72,Yes,Two year,Yes,112.25,8041.65,No,18597.33,105934.67,128.649994,564500,128.649994,127.089996,126.32
Male,0,35,10488.44,Yes,1,Yes,Month-to-month,No,20.75,20.75,No,11712.14,190352.67,129.289993,505600,128.550003,128.009995,127.57
Female,0,30,5978.2,No,27,Yes,One year,Yes,101.9,2681.15,No,14971.71,105934.66,129.429993,435600,128.460007,128.759995,127.879997
Female,0,42,121409.06,No,14,Yes,Month-to-month,Yes,80.05,1112.3,No,28447.45,105934.67,128.630005,554800,127.379997,127.480003,126.239998
Male,0,50,146145.93,Yes,71,Yes,Two year,No,105.55,7405.5,No,25508.48,127203,127.25,496600,126.339996,126.790001,126.040001
Male,0,38,14374.86,Yes,13,Yes,Month-to-month,Yes,78.3,1033.95,No,31660.13,165996.75,128.240005,312000,127.330002,127.290001,127.120003
Male,0,33,94670.77,No,44,Yes,Month-to-month,No,68.85,2958.95,No,17637.54,105934.7,127.089996,414700,127.089996,126.449997,125.669998
Female,0,37,179670.31,No,33,Yes,One year,Yes,79.95,2684.85,No,0,205609.58,126.919998,478300,126.129997,126.110001,125.360001
Male,0,41,199304.74,Yes,72,No,Two year,Yes,55.45,4179.2,No,70568.42,130434.23,127.160004,417000,126.650002,125.629997,125.459999
Male,0,34,151954.39,No,1,Yes,Month-to-month,No,79.9,79.9,Yes,14410.33,124894,126.720001,445700,125.889999,125.650002,124.519997
Female,0,45,142513.5,No,19,Yes,Month-to-month,Yes,106.6,1934.45,Yes,30690.37,130466.56,126.82,459200,126.260002,125.900002,125.029999
Male,0,45,158264.62,No,64,Yes,One year,Yes,102.45,6654.1,No,142094.49,25400,126.860001,475800,126.519997,124.330002,123.870003
Male,0,33,169381.9,No,2,Yes,Month-to-month,Yes,46,84.5,Yes,34958.63,149362.85,124.639999,693200,124.489998,122.970001,122.699997
Female,0,31,169915.02,No,1,No,Month-to-month,No,25.25,25.25,No,16206.24,188341.62,125.040001,736700,123.120003,123.669998,121.809998
Male,0,41,88852.47,Yes,61,Yes,Two year,No,19.75,1124.2,No,20392.43,176371.35,120.239998,3531200,120.239998,116.779999,112.760002
Female,0,34,40645.81,Yes,29,Yes,One year,No,20,540.05,No,15962.27,105934.65,119.120003,1345600,119.120003,117.690002,116.129997
Male,1,26,60427.3,No,23,Yes,Month-to-month,No,86.8,1975.85,No,10173.43,188348.55,119.510002,967600,117.129997,118.790001,116.339996
Female,0,47,157959.02,No,57,No,Month-to-month,Yes,58.75,3437.45,No,15329.64,122820.36,119.230003,1291600,117.010002,118,116.07
Male,0,46,133007.34,Yes,72,No,Two year,No,45.25,3139.8,No,773.7,89078.11,122.980003,1524500,118.669998,122.269997,117.699997
Male,0,33,176576.62,No,66,No,Two year,Yes,56.6,3789.2,No,11374.31,105934.65,121.959999,754300,121.550003,121.480003,120.839996
Male,0,43,34888.04,Yes,65,Yes,Two year,Yes,84.2,5324.5,No,15551.54,122405,122.599998,1089100,120.959999,122.489998,120.040001
Female,0,54,28737.71,No,8,Yes,Month-to-month,Yes,80,624.6,No,0,203450,123.919998,639700,123.730003,123.330002,122.290001
Female,0,31,98178.57,No,4,Yes,Month-to-month,Yes,70.15,268.35,Yes,18491.47,184914.8,123.169998,818400,123.169998,122.669998,122.25
Female,0,30,125010.24,No,71,Yes,Two year,No,24.75,1836.9,No,20458.49,105934.66,124.639999,524500,122.790001,124.599998,122.190002
Male,0,42,167984.61,Yes,1,Yes,One year,Yes,20.2,20.2,No,30020.72,111770,125.949997,819000,124.790001,124.82,124.300003
Male,0,33,4861.72,No,4,Yes,Month-to-month,No,50.05,179.35,Yes,79648.18,109667.03,125.459999,475900,125.099998,123.889999,123.529999
Female,0,45,108872.45,No,12,Yes,One year,Yes,19.35,219.35,No,97799.84,63625.16,125.400002,1011700,124.370003,124.82,122.919998
Male,0,37,198252.88,No,24,No,One year,Yes,50.6,1288.75,No,12252.44,188341.6,125.550003,380200,124.82,124.559998,123.669998
Female,0,30,26960.31,Yes,31,Yes,One year,Yes,81.15,2545.75,No,15443.68,122418.3,125.419998,284000,124.550003,125.300003,123.949997
Female,0,39,85746.52,No,1,Yes,Month-to-month,No,55.2,55.2,Yes,16824.25,105934.64,125.190002,439900,124.82,124.370003,123.209999
Male,0,50,77206.25,No,30,Yes,Month-to-month,Yes,89.9,2723.15,No,75533.1,110242.81,124.839996,352900,124.760002,124.379997,123.82
Female,0,29,61048.53,Yes,47,Yes,Two year,Yes,85.3,4107.25,No,18933.1,183500.8,126,676700,125.5,124.370003,124.120003
Male,0,72,111981.19,No,54,Yes,Two year,Yes,108,5760.65,No,0,202426.74,125.370003,898700,125.099998,121.419998,120.889999
Male,0,40,62232.6,No,50,Yes,Month-to-month,Yes,93.5,4747.5,No,13390.01,86840,121.559998,855800,121.43,119.940002,119.699997
Male,0,37,156105.03,No,1,Yes,Month-to-month,Yes,84.6,84.6,Yes,29333.37,139580.96,122.059998,604700,120.690002,121.480003,120.18
Female,0,20,150135.38,No,72,Yes,Two year,No,20.25,1566.9,No,15365.21,123105,124.919998,1301200,121.480003,124.760002,121.330002
Female,0,67,93146.11,No,29,Yes,Month-to-month,No,25.15,702,No,22564.64,123105,125.519997,928300,124.900002,124.75,124.050003
Male,0,42,33462.94,No,2,Yes,Month-to-month,Yes,54.4,114.1,Yes,26005.7,110638.66,125.910004,988500,125.190002,123,121.949997
Female,0,29,144375,No,10,No,Two year,Yes,29.6,299.05,No,29240.55,172916.55,123.300003,943400,122.800003,122.790001,122.43
Male,0,43,55803.96,No,18,Yes,Month-to-month,Yes,73.15,1305.95,No,14539,122404.99,122.970001,822500,122.639999,121.209999,120.970001
Female,1,46,89048.46,No,11,Yes,Month-to-month,Yes,95,1120.3,Yes,7497.84,122404.99,126.93,1168200,126.449997,124.459999,123.629997
Male,0,28,162812.16,No,16,Yes,Two year,No,19.75,284.35,No,12252.7,188341.64,124.889999,846400,124,122.260002,122.019997
Female,0,38,136259.65,No,72,Yes,Two year,No,86.6,6350.5,No,12211.62,188341.62,123.230003,826600,122.800003,122.370003,121.760002
Male,0,39,124052.97,No,72,Yes,Two year,No,109.2,7878.3,No,16112.43,127886.02,123.370003,1232700,122.440002,122.330002,121.699997
Female,0,37,74158.8,Yes,41,Yes,One year,Yes,74.7,3187.65,No,5506.27,149044.63,123.970001,937600,122.32,123.629997,121.790001
Female,1,67,45071.09,No,65,Yes,Month-to-month,No,94.4,6126.15,No,18304,183040,124.489998,651500,124.330002,123.839996,123.419998
Female,1,34,62030.06,No,13,Yes,Month-to-month,Yes,54.8,731.3,No,71120.05,112441.8,124.150002,614600,123.900002,122.989998,122.870003
Male,1,40,131953.23,No,4,Yes,Month-to-month,No,75.35,273.4,No,23901.42,177343.5,123.690002,557200,122.519997,122.849998,121.730003
Male,0,26,79414,No,41,Yes,One year,No,65,2531.8,No,39271.71,158603.6,124.660004,361900,123.089996,124.489998,122.709999
Male,1,26,199638.56,No,15,Yes,Month-to-month,Yes,74.4,1074.3,Yes,29584.32,171236.03,124.900002,382900,124.57,124.279999,124.010002
Male,0,24,157577.29,No,1,Yes,Month-to-month,Yes,48.55,48.55,Yes,4749.91,196061.3,124.300003,429900,124.300003,122.379997,121.900002
Male,0,54,134420.75,No,42,Yes,One year,Yes,99,4298.45,No,6407.34,122404.99,123.07,216600,122.449997,122.169998,121.599998
Female,0,36,99805.99,No,51,Yes,One year,Yes,93.5,4619.55,No,0,200515.38,123.559998,466400,122.589996,122.279999,121.389999
Female,0,34,97932.68,Yes,2,Yes,Month-to-month,No,70.4,147.15,Yes,11051.55,187094.56,31.630001,3815500,22.45350429,22.38912804,22.26752504
Male,1,79,170968.99,No,1,No,Month-to-month,No,40.2,40.2,Yes,12119.4,188341.61,4.94,9837300,4.84,4.77,4.66
Male,0,37,57558.95,Yes,32,Yes,One year,No,83.7,2633.3,No,12119.37,188341.6,41.040001,1701700,40.700001,40.380001,40.360001
Male,0,28,176713.47,No,10,Yes,Month-to-month,Yes,19.85,193.05,No,17713.43,105934.65,214.499996,123432400,30.48999971,30.57285686,30.34000014
Female,0,41,34283.23,Yes,67,No,Two year,Yes,59.55,4103.9,No,29110.14,171236.02,26.690001,2455900,26.290001,26.629999,26.139999
Female,0,34,198637.34,Yes,61,Yes,Two year,No,115.1,7008.15,No,31139.57,169197.16,54.559954,10829000,26.00033945,26.12988449,25.87079249
Male,0,34,156917.12,No,50,Yes,One year,No,114.35,5791.1,No,10799.25,188341.84,42.200001,3650100,41.52,42.07,41.5
Female,0,30,50457.2,No,2,Yes,Month-to-month,Yes,44.6,80.55,Yes,72242.52,123214.31,37.299999,4710200,36.650002,37.09,36.650002
Female,1,38,140075.55,No,29,No,Month-to-month,Yes,45,1228.65,No,26432.87,140546.9,32.189999,2102700,31.790001,31.67,31.610001
Male,1,42,65323.11,No,3,No,Month-to-month,Yes,41.15,132.2,Yes,18050.61,140441.9,31.84,3472500,31.48,31.469999,31.33
Male,1,48,64323.24,No,13,Yes,Month-to-month,Yes,106.9,1364.3,Yes,11547.94,188314.54,43.54,3930100,38.22651449,37.60316242,37.48902722
Male,1,32,14956.44,No,57,Yes,Month-to-month,Yes,89.85,4925.35,No,0,199765.74,66,794300,65,65.889999,64.959999
Female,0,26,111879.21,No,31,No,Two year,Yes,49.85,1520.1,No,72362.09,112421.46,25.83,2228600,25.610001,25.67,25.610001
Female,0,31,18606.23,No,45,Yes,One year,No,113.3,5032.25,No,15366.99,184386.79,28.27,1299300,28.030001,27.76,27.690001
Female,0,36,123137.01,Yes,61,Yes,Two year,No,88.1,5526.75,No,27521.88,172198,36,4076600,35.099998,34.939999,34.799999
Male,0,34,148528.24,No,50,Yes,Two year,No,24.9,1195.25,No,47839.37,85624.87,13.7,4597600,13.38,13.67,13.38
Female,1,36,13898.31,No,19,Yes,Month-to-month,Yes,105,2007.25,No,11909.38,123105.02,33.080002,5671300,32.060001,33,31.870001
Male,0,39,81259.25,No,59,Yes,Two year,No,19.35,1099.6,Yes,16693.53,123105.05,47.700001,2362000,46.5,47.57,46.5
Female,0,35,161051.75,No,71,Yes,Two year,Yes,24.25,1732.95,No,26017.99,173453.3,40.459999,856400,39.700001,40.290001,39.700001
Female,1,41,191599.67,No,16,Yes,Month-to-month,Yes,94.45,1511.2,Yes,17540.56,105934.66,30.540001,7750900,30.530001,29.889999,29.41
Male,0,34,48559.19,No,57,Yes,Two year,Yes,59.75,3450.15,No,40829.52,112401.06,30.209999,1228200,29.700001,30.16,29.610001
Male,0,34,186339.74,No,1,No,Month-to-month,No,24.8,24.8,Yes,17180.05,105934.65,22.809999,379300,22.6,22.33,22.280001
Male,1,30,33159.37,No,20,Yes,Month-to-month,No,107.05,2172.05,No,2713.83,88400.7,26.059999,3015600,25.629999,25.92,25.530001
Male,0,28,93883.53,No,1,Yes,Month-to-month,No,70.6,70.6,Yes,10542.72,188341.6,38.240002,712900,36.91,38.09,36.900002
Male,0,37,110899.3,No,5,Yes,Month-to-month,Yes,85.4,401.1,Yes,19217.48,105934.66,35.279999,1802400,8.705,8.71749975,8.6000005
Female,0,62,11199.04,No,52,Yes,Month-to-month,Yes,105.05,5624.85,Yes,7308.25,77580.41,30.51,2631000,30.360001,30.41,30.09
Male,1,53,189992.97,No,21,Yes,Month-to-month,Yes,64.95,1339.8,No,10125.04,188341.6,49.57,1128200,24.504999,24.125,23.9349995
Male,0,35,164255.69,No,14,No,Month-to-month,Yes,55,771.95,No,69787.98,126968.08,14.57,18615100,14.05,14.3,14.03
Female,0,46,152167.79,No,5,Yes,Month-to-month,No,50.55,244.75,No,21611.32,105934.66,39.2,876700,17.088888,17.15555556,17.088888
Female,0,39,33949.67,No,6,Yes,Month-to-month,No,55.15,322.9,No,14860.06,122404.96,69.059998,306100,67.959999,68.879997,67.879997
Female,0,29,68143.93,No,10,Yes,Month-to-month,No,51.2,498.25,No,7933.55,122404.98,57.869999,5277400,56.630001,57.720001,56.560001
Female,0,35,47251.79,Yes,1,Yes,Month-to-month,No,25.4,25.4,No,0,198027.44,39.970001,2238700,39.099998,39.880001,38.919998
Female,0,42,25885.72,No,68,Yes,Month-to-month,No,54.45,3687.75,No,7386.3,123105.02,43.889999,2750500,43.490002,43.459999,43.279999
Male,0,22,192633.85,Yes,18,Yes,Month-to-month,No,95.15,1779.95,Yes,6646.21,188341.62,136.610001,7599900,136.25,133.899994,133.139999
Female,0,40,34577.36,No,22,Yes,One year,Yes,76,1783.6,No,13162.31,149044.41,19.620001,1650400,19.459999,19.27,19.209999
Female,0,29,161229.84,No,20,Yes,Month-to-month,Yes,44.35,927.15,No,3312.11,89930.37,59.810001,4641800,58.689999,59.75,58.380001
Male,0,32,100816.29,No,1,Yes,Month-to-month,No,70,70,Yes,12000,185724.5,38.5,3407100,38.450001,37.939999,37.810001
Male,1,26,181694.44,No,8,Yes,Month-to-month,Yes,74.5,606.55,Yes,19031.08,128569.01,106.459999,2364900,104.940002,105.870003,104.529999
Male,0,34,79078.91,No,10,Yes,Month-to-month,Yes,44.85,435.4,Yes,22315.92,130466.59,64.900002,3324500,63.599998,64.739998,63.470001
Male,1,42,137316.32,No,24,Yes,Month-to-month,Yes,76.1,1712.7,Yes,27451.83,130481.57,83.26,1131400,75.95744126,76.92876966,75.58741536
Male,0,41,194926.86,No,35,Yes,One year,No,61.2,2021.2,No,7105.58,190243.46,47.009998,2457200,23.504999,22.9699995,22.955
Male,0,27,51285.49,Yes,23,Yes,One year,No,86.8,1940.8,No,4891,192379.6,16.890013,11512100,12.34633733,12.48126912,12.29386207
Female,1,34,150401.53,No,6,Yes,Month-to-month,Yes,89.35,567.8,No,0,197233.84,11.45,9306600,11.23,11.3,11.15
Female,0,38,112491.96,No,12,Yes,Month-to-month,No,19.7,220.35,No,22759.89,105934.65,83.349998,1483400,83.07,81.199997,81.010002
Male,0,25,73656.38,No,1,Yes,Month-to-month,No,20.25,20.25,No,14017.12,113695.71,18.9,538700,18.299999,18.860001,18.01
Female,0,31,106636.89,Yes,71,Yes,Two year,No,76.05,5436.45,No,917.32,195975.32,36.970001,1301200,36.740002,36.849998,36.419998
Male,1,44,155853.52,No,35,Yes,Month-to-month,Yes,100.8,3437.5,No,18210.2,171071.36,22.860001,2176100,22.41,22.65,22.41
Male,0,58,162599.51,Yes,40,Yes,Month-to-month,Yes,74.55,3015.75,No,0,196886.55,41.099998,6894300,40.810001,40.919998,40.389999
Female,0,33,103737.82,Yes,1,Yes,Month-to-month,Yes,73.6,73.6,Yes,0,196886.55,36.360001,829200,35.880001,36.029999,35.77
Male,0,31,160990.27,No,23,Yes,One year,Yes,64.9,1509.8,No,17569.48,105934.65,159.389999,408300,158.990005,158.029999,157.710007
Female,1,36,15462.84,No,4,Yes,Month-to-month,Yes,95.45,396.1,Yes,26499.88,108947.02,56.389999,6186700,55.720001,56.18,54.799999
Male,0,35,10334.05,No,4,Yes,Month-to-month,Yes,90.4,356.65,No,68766.28,112441.79,15.75,180845200,15.24,15.69,15.12
Female,0,33,190686.16,Yes,68,No,Two year,No,60.3,4109,No,819.03,194566.01,58.990002,11467500,32.04236936,31.66213905,31.30907007
Male,0,33,94440.45,Yes,38,Yes,Month-to-month,Yes,81.85,3141.7,No,35429.68,161044,39.5,2971500,39.369999,39.029999,39
Male,0,31,28257.63,Yes,52,Yes,Two year,No,24.8,1229.1,No,11408.55,99000,25.870001,4550800,25.690001,25.809999,25.4
Male,1,43,170034.95,No,32,Yes,Month-to-month,Yes,74.9,2303.35,Yes,0,196377.99,40.580002,6433800,39.84,40.189999,39.630001
Male,0,35,31824.29,Yes,29,Yes,Two year,No,75.55,2054.4,No,17837.79,105934.63,78.940002,1371800,78.589996,78.68,77.849998
Male,1,50,127166.49,Yes,38,Yes,Month-to-month,No,101.15,3741.85,No,60183.94,112401.07,79.68,1793200,78.989998,78.599998,78.260002
Male,0,31,44937.01,Yes,48,Yes,One year,Yes,78.75,3682.45,No,22721.82,123105.03,108.32,3746700,35.39333333,36,35.29999933
Female,0,80,188603.07,No,1,Yes,Month-to-month,Yes,19.25,19.25,No,14718.05,78949.19,41.5,5888000,41.220001,41.240002,41
Female,0,30,145111.37,No,22,Yes,Month-to-month,Yes,89.05,1886.25,No,14738.61,123105,53.970001,2469700,53.970001,53.639999,53.599998
Female,0,38,171463.83,No,43,Yes,Two year,No,115.05,4895.1,No,27291.01,168692.65,28.440001,6127700,28.190001,28.290001,27.93
Female,1,59,182822.5,No,5,Yes,Month-to-month,Yes,69.35,341.6,No,11124,184805.62,239.600006,238700,236.050003,238.580002,233.520004
Male,0,36,87213.33,No,5,Yes,Month-to-month,Yes,80.6,415.55,Yes,23479.99,140546.89,52.549999,1234200,25.9300005,26.245001,25.91
Male,0,37,57175.32,Yes,51,Yes,One year,No,110.05,5686.4,No,10000,185724.5,25.700001,14376100,25.41,25.629999,25.299999
Male,0,49,120540.83,No,71,Yes,Two year,Yes,19.9,1355.1,No,408,195256.1,9.13,14332300,8.86,9.01,8.78
Female,0,42,28714.34,Yes,38,Yes,One year,No,80.3,3058.65,Yes,17411.01,105934.64,34.029999,1286000,16.7250005,16.8899995,16.715
Male,1,22,85426.28,No,24,Yes,Month-to-month,Yes,93.15,2231.05,Yes,17542.28,140546.88,68.330002,1511500,67.589996,67.099998,66.529999
Male,0,24,46170.75,No,35,Yes,Month-to-month,Yes,91.5,3236.35,No,7310.63,188314.5,3.41,40679300,33.6,34,33.4
Female,1,57,64448.36,No,54,Yes,One year,No,82.45,4350.1,Yes,16278.33,105934.66,23.15,3385100,22.889999,22.99,22.780001
Female,0,30,16278.97,Yes,72,No,Two year,Yes,60,4264,No,5213.4,189841.6,23.289999,4009700,18.09338521,17.9844358,17.89883191
Male,0,40,182855.42,No,1,Yes,Month-to-month,Yes,44.8,44.8,No,7436.03,86410.84,32.66,3824400,32.240002,32.529999,31.9
Female,0,31,50404.72,Yes,9,Yes,One year,No,48.6,422.3,No,16406.95,105934.69,59.189999,7325600,57.650002,58.549999,57.509998
Male,0,30,107640.25,No,69,No,Two year,Yes,60.05,4176.7,No,23341.17,123104.99,50.73,2670300,50.400002,49.27,49.139999
Female,0,35,134132.65,No,52,Yes,Month-to-month,Yes,102.7,5138.1,No,19832.9,105934.64,14.15,4553000,13.81,13.82,13.63
Female,1,35,103480.69,No,11,Yes,Month-to-month,Yes,82.9,880.05,No,43704.98,135339.78,14.4,6710900,14.21,14.25,13.98
Female,1,46,108761.05,No,2,Yes,Month-to-month,Yes,70.35,139.05,Yes,13913.92,168713.21,40.150002,1964100,39.41,39.610001,39.330002
Female,1,35,179012.3,Yes,28,No,Month-to-month,Yes,35.9,973.65,No,24038.9,171236,32.759998,5372700,32.290001,32.060001,31.959999
Female,1,26,95145.14,No,17,Yes,Month-to-month,Yes,82.65,1470.05,No,13194.76,137709.85,56.639999,4832000,28.3199995,27.870001,27.665001
Female,0,50,72143.44,Yes,35,Yes,Two year,Yes,19.85,739.35,No,17839.48,105934.65,84.410004,3055200,20.9400005,21.06749925,20.7124995
Female,0,40,19162.89,No,8,Yes,One year,Yes,19.2,161.95,No,0,195121.53,92.5,6172000,18.4780006,18.368,18.106001
Male,0,44,144680.18,No,46,Yes,One year,Yes,94.9,4422.95,No,33361.56,126857.54,61.360001,2232400,15.1450005,15.335,15.10999975
Female,0,30,177772.03,No,7,Yes,Month-to-month,Yes,73.85,511.25,Yes,0,194980.11,28.110002,31146800,25.95080511,26.57521381,25.46830653
Female,0,37,5597.94,No,2,Yes,Month-to-month,No,80.6,155.8,Yes,0,194980.1,59.650002,822900,59.220001,59.34,58.939999
Male,0,29,116828.51,Yes,68,Yes,One year,Yes,75.8,5293.95,Yes,0,194980.09,36.41,3227300,35.27,36.369999,35.18
Female,0,32,174652.51,No,43,Yes,Two year,Yes,104.6,4759.85,Yes,8609.1,140370.59,26.700001,1261400,26.42,26.5,26.42
Female,0,33,2010.98,No,68,Yes,Two year,Yes,88.15,6148.45,No,2484,192379.6,82.879997,4874200,41.244999,41.424999,40.9300005
Female,0,39,14109.85,No,36,Yes,Month-to-month,Yes,94.8,3565.65,No,38477.41,130481.52,61.549999,1014300,61.549999,61.43,61.09
Male,0,39,43527.4,No,63,Yes,Month-to-month,Yes,103.4,6603,Yes,36872.29,145835.82,30.620001,1438400,29.950001,30.5,29.68
Female,1,40,86099.23,No,32,Yes,Month-to-month,No,54.65,1830.1,No,23043.77,113021.59,17.129999,13573400,16.75,16.969999,16.75
Female,0,31,161574.19,No,71,Yes,Two year,No,85.75,6223.8,No,49657.86,130481.55,343.479996,2660500,67.6959992,68.4820022,67.5039978
Female,0,47,38970.14,Yes,66,Yes,Month-to-month,Yes,67.45,4508.65,No,16994.89,105934.66,89.599998,313900,89.599998,87.839996,87.18
Male,0,22,127587.22,No,63,Yes,One year,No,20.5,1328.15,No,13932,180356.1,47.110001,1148600,46.349998,46.939999,46.259998
Female,0,25,30380.12,Yes,41,Yes,One year,Yes,20.25,865,No,33033.7,140546.88,15.86,5875500,15.67,15.79,15.61
Female,1,43,90908.95,No,1,Yes,Month-to-month,Yes,72.1,72.1,No,17938.07,105934.69,21.75,660000,10.7,10.8500005,10.6400005
Female,0,34,138275.01,No,2,Yes,Month-to-month,Yes,90.4,168.2,Yes,13566.18,180612.83,14.65,2239700,14.59,14.52,14.5
Female,0,59,32171.79,No,70,Yes,Two year,No,19.45,1303.5,No,14216.14,179860.39,39.139999,4447400,38.66,39.049999,38.549999
Female,0,32,126143.23,No,23,No,Month-to-month,Yes,44.95,996.85,No,4586.65,188341.62,46.330002,4514800,11.1625005,11.5575,11.1625005
Female,1,39,129892.93,No,64,Yes,One year,No,97,6430.9,No,16158.29,105934.65,36.889999,3350600,36.889999,36.310001,36.110001
Male,0,32,102416.84,Yes,37,Yes,Two year,Yes,62.8,2278.75,No,4567,189350,56.630001,828100,55.830002,56.349998,55.639999
Male,0,39,18719.67,Yes,17,Yes,One year,No,44.6,681.4,No,18028.73,153932.54,38.48,481200,38.259998,37.75,37.610001
Female,1,32,61936.22,No,7,Yes,Month-to-month,Yes,89.15,574.35,No,21086.11,132224.22,52.67996,13880800,39.46509924,40.0825726,39.28214327
Male,0,25,78358.94,Yes,4,Yes,Month-to-month,Yes,84.8,371.9,Yes,64972.13,112421.46,60.07,3280200,59.130001,59.41,59.130001
Female,1,45,147224.27,No,21,No,Month-to-month,Yes,41.9,840.1,Yes,64687.4,129148.5,33.98,1574200,33.91,33.869999,33.709999
